도서권수,대출건수,도서관명,년,월
60059.0,859441.0,경상북도교육청문화원 종합정보자료실,2022,11
60458.0,863826.0,경상북도교육청문화원 종합정보자료실,2022,12
60460.0,869044.0,경상북도교육청문화원 종합정보자료실,2023,1
60728.0,873035.0,경상북도교육청문화원 종합정보자료실,2023,2
61081.0,877900.0,경상북도교육청문화원 종합정보자료실,2023,3
61281.0,883642.0,경상북도교육청문화원 종합정보자료실,2023,4
61454.0,887903.0,경상북도교육청문화원 종합정보자료실,2023,5
61633.0,892643.0,경상북도교육청문화원 종합정보자료실,2023,6
61807.0,898136.0,경상북도교육청문화원 종합정보자료실,2023,7
61982.0,903872.0,경상북도교육청문화원 종합정보자료실,2023,8
62161.0,909663.0,경상북도교육청문화원 종합정보자료실,2023,9
62247.0,914267.0,경상북도교육청문화원 종합정보자료실,2023,10
62441.0,919031.0,경상북도교육청문화원 종합정보자료실,2023,11
62455.0,923332.0,경상북도교육청문화원 종합정보자료실,2023,12
62562.0,929635.0,경상북도교육청문화원 종합정보자료실,2024,1
62992.0,933415.0,경상북도교육청문화원 종합정보자료실,2024,2
63195.0,939206.0,경상북도교육청문화원 종합정보자료실,2024,3
63499.0,945000.0,경상북도교육청문화원 종합정보자료실,2024,4
63661.0,948162.0,경상북도교육청문화원 종합정보자료실,2024,5
63826.0,954344.0,경상북도교육청문화원 종합정보자료실,2024,6
64078.0,959923.0,경상북도교육청문화원 종합정보자료실,2024,7
64232.0,965792.0,경상북도교육청문화원 종합정보자료실,2024,8
64466.0,971211.0,경상북도교육청문화원 종합정보자료실,2024,9
64547.0,975912.0,경상북도교육청문화원 종합정보자료실,2024,10
64865.0,981433.0,경상북도교육청문화원 종합정보자료실,2024,11
65046.0,985731.0,경상북도교육청문화원 종합정보자료실,2024,12
65182.0,991133.0,경상북도교육청문화원 종합정보자료실,2025,1
65284.0,995647.0,경상북도교육청문화원 종합정보자료실,2025,2
65580.0,999956.0,경상북도교육청문화원 종합정보자료실,2025,3
65973.0,1004453.0,경상북도교육청문화원 종합정보자료실,2025,4
66392.0,1009143.0,경상북도교육청문화원 종합정보자료실,2025,5
66540.0,1013137.0,경상북도교육청문화원 종합정보자료실,2025,6
66740.0,1017828.0,경상북도교육청문화원 종합정보자료실,2025,7
7224.0,1980.0,경상북도교육청연수원 도서관,2021,11
15803.0,10808.0,경상북도교육청연수원 도서관,2021,12
15942.0,10850.0,경상북도교육청연수원 도서관,2022,1
15942.0,10864.0,경상북도교육청연수원 도서관,2022,2
18724.0,11588.0,경상북도교육청연수원 도서관,2022,3
18913.0,11595.0,경상북도교육청연수원 도서관,2022,4
18913.0,11606.0,경상북도교육청연수원 도서관,2022,5
18913.0,11614.0,경상북도교육청연수원 도서관,2022,6
19180.0,11631.0,경상북도교육청연수원 도서관,2022,7
19141.0,11594.0,경상북도교육청연수원 도서관,2022,8
19141.0,11594.0,경상북도교육청연수원 도서관,2022,9
19141.0,11601.0,경상북도교육청연수원 도서관,2022,10
19141.0,11607.0,경상북도교육청연수원 도서관,2022,11
19188.0,11609.0,경상북도교육청연수원 도서관,2022,12
19193.0,11622.0,경상북도교육청연수원 도서관,2023,1
19193.0,11624.0,경상북도교육청연수원 도서관,2023,2
19193.0,11645.0,경상북도교육청연수원 도서관,2023,3
19193.0,11647.0,경상북도교육청연수원 도서관,2023,4
19408.0,11648.0,경상북도교육청연수원 도서관,2023,5
19408.0,11654.0,경상북도교육청연수원 도서관,2023,6
19408.0,11688.0,경상북도교육청연수원 도서관,2023,7
19578.0,11716.0,경상북도교육청연수원 도서관,2023,8
19578.0,11726.0,경상북도교육청연수원 도서관,2023,9
19578.0,11740.0,경상북도교육청연수원 도서관,2023,10
19711.0,11750.0,경상북도교육청연수원 도서관,2023,11
19711.0,11787.0,경상북도교육청연수원 도서관,2023,12
19864.0,11860.0,경상북도교육청연수원 도서관,2024,1
20014.0,11921.0,경상북도교육청연수원 도서관,2024,2
20014.0,11935.0,경상북도교육청연수원 도서관,2024,3
20014.0,11982.0,경상북도교육청연수원 도서관,2024,4
20014.0,11999.0,경상북도교육청연수원 도서관,2024,5
20014.0,12035.0,경상북도교육청연수원 도서관,2024,6
20165.0,12150.0,경상북도교육청연수원 도서관,2024,7
20165.0,12189.0,경상북도교육청연수원 도서관,2024,8
20165.0,12225.0,경상북도교육청연수원 도서관,2024,9
20259.0,12379.0,경상북도교육청연수원 도서관,2024,10
20259.0,12441.0,경상북도교육청연수원 도서관,2024,11
20259.0,12478.0,경상북도교육청연수원 도서관,2024,12
20409.0,12516.0,경상북도교육청연수원 도서관,2025,1
20512.0,12574.0,경상북도교육청연수원 도서관,2025,2
20523.0,12612.0,경상북도교육청연수원 도서관,2025,3
20553.0,12661.0,경상북도교육청연수원 도서관,2025,4
20561.0,12700.0,경상북도교육청연수원 도서관,2025,5
20637.0,12720.0,경상북도교육청연수원 도서관,2025,6
20649.0,12830.0,경상북도교육청연수원 도서관,2025,7
85485.0,1730074.0,경상북도교육청정보센터,2021,11
215355.0,4773585.0,경상북도교육청정보센터,2021,12
215817.0,4782610.0,경상북도교육청정보센터,2022,1
215972.0,4783231.0,경상북도교육청정보센터,2022,2
264339.0,5270009.0,경상북도교육청정보센터,2022,3
265269.0,5290347.0,경상북도교육청정보센터,2022,4
266320.0,5306992.0,경상북도교육청정보센터,2022,5
266861.0,5324044.0,경상북도교육청정보센터,2022,6
267997.0,5344506.0,경상북도교육청정보센터,2022,7
268839.0,5346361.0,경상북도교육청정보센터,2022,8
269521.0,5365422.0,경상북도교육청정보센터,2022,9
270762.0,5385288.0,경상북도교육청정보센터,2022,10
271584.0,5403791.0,경상북도교육청정보센터,2022,11
272152.0,5424523.0,경상북도교육청정보센터,2022,12
272529.0,5446200.0,경상북도교육청정보센터,2023,1
273142.0,5466306.0,경상북도교육청정보센터,2023,2
273613.0,5487427.0,경상북도교육청정보센터,2023,3
274234.0,5509121.0,경상북도교육청정보센터,2023,4
275478.0,5526324.0,경상북도교육청정보센터,2023,5
276002.0,5546592.0,경상북도교육청정보센터,2023,6
276648.0,5569611.0,경상북도교육청정보센터,2023,7
277526.0,5592621.0,경상북도교육청정보센터,2023,8
278172.0,5617311.0,경상북도교육청정보센터,2023,9
279032.0,5637742.0,경상북도교육청정보센터,2023,10
279465.0,5657191.0,경상북도교육청정보센터,2023,11
280198.0,5676488.0,경상북도교육청정보센터,2023,12
280435.0,5704838.0,경상북도교육청정보센터,2024,1
281474.0,5724024.0,경상북도교육청정보센터,2024,2
282077.0,5750999.0,경상북도교육청정보센터,2024,3
282882.0,5774219.0,경상북도교육청정보센터,2024,4
284166.0,5788050.0,경상북도교육청정보센터,2024,5
284709.0,5815936.0,경상북도교육청정보센터,2024,6
285254.0,5842863.0,경상북도교육청정보센터,2024,7
285565.0,5857540.0,경상북도교육청정보센터,2024,8
286380.0,5879192.0,경상북도교육청정보센터,2024,9
287349.0,5902059.0,경상북도교육청정보센터,2024,10
287913.0,5925815.0,경상북도교육청정보센터,2024,11
288871.0,5948504.0,경상북도교육청정보센터,2024,12
288871.0,5973611.0,경상북도교육청정보센터,2025,1
289531.0,6000182.0,경상북도교육청정보센터,2025,2
290405.0,6026052.0,경상북도교육청정보센터,2025,3
291233.0,6048758.0,경상북도교육청정보센터,2025,4
292052.0,6073237.0,경상북도교육청정보센터,2025,5
292930.0,6094908.0,경상북도교육청정보센터,2025,6
293439.0,6119400.0,경상북도교육청정보센터,2025,7
72104.0,347944.0,경주시립감포도서관,2020,8
72172.0,348504.0,경주시립감포도서관,2020,9
72172.0,349162.0,경주시립감포도서관,2020,10
72245.0,350028.0,경주시립감포도서관,2020,11
72416.0,350519.0,경주시립감포도서관,2020,12
72418.0,351579.0,경주시립감포도서관,2021,1
72433.0,352683.0,경주시립감포도서관,2021,2
72607.0,353397.0,경주시립감포도서관,2021,3
72707.0,354765.0,경주시립감포도서관,2021,4
72720.0,355782.0,경주시립감포도서관,2021,5
72720.0,356639.0,경주시립감포도서관,2021,6
72722.0,358009.0,경주시립감포도서관,2021,7
73427.0,359121.0,경주시립감포도서관,2021,8
73458.0,360475.0,경주시립감포도서관,2021,9
73464.0,361646.0,경주시립감포도서관,2021,10
73820.0,362580.0,경주시립감포도서관,2021,11
73854.0,363613.0,경주시립감포도서관,2021,12
73854.0,364926.0,경주시립감포도서관,2022,1
73854.0,365547.0,경주시립감포도서관,2022,2
73860.0,366319.0,경주시립감포도서관,2022,3
74065.0,367379.0,경주시립감포도서관,2022,4
74065.0,367936.0,경주시립감포도서관,2022,5
74073.0,368467.0,경주시립감포도서관,2022,6
74080.0,369255.0,경주시립감포도서관,2022,7
54259.0,302279.0,경주시립감포도서관,2022,8
54261.0,302878.0,경주시립감포도서관,2022,9
54261.0,303711.0,경주시립감포도서관,2022,10
55087.0,304354.0,경주시립감포도서관,2022,11
55112.0,305163.0,경주시립감포도서관,2022,12
55115.0,305966.0,경주시립감포도서관,2023,1
55342.0,306538.0,경주시립감포도서관,2023,2
55342.0,307237.0,경주시립감포도서관,2023,3
55600.0,308010.0,경주시립감포도서관,2023,4
55612.0,308659.0,경주시립감포도서관,2023,5
55618.0,309248.0,경주시립감포도서관,2023,6
55893.0,310233.0,경주시립감포도서관,2023,7
55933.0,311222.0,경주시립감포도서관,2023,8
55960.0,312340.0,경주시립감포도서관,2023,9
55960.0,313207.0,경주시립감포도서관,2023,10
56248.0,314007.0,경주시립감포도서관,2023,11
56585.0,314953.0,경주시립감포도서관,2023,12
56585.0,315600.0,경주시립감포도서관,2024,1
53013.0,311631.0,경주시립감포도서관,2024,2
53138.0,312421.0,경주시립감포도서관,2024,3
53359.0,313047.0,경주시립감포도서관,2024,4
53359.0,313663.0,경주시립감포도서관,2024,5
53757.0,314341.0,경주시립감포도서관,2024,6
53773.0,315318.0,경주시립감포도서관,2024,7
53773.0,316183.0,경주시립감포도서관,2024,8
53773.0,316943.0,경주시립감포도서관,2024,9
54107.0,317643.0,경주시립감포도서관,2024,10
54143.0,318246.0,경주시립감포도서관,2024,11
54363.0,318994.0,경주시립감포도서관,2024,12
54363.0,319818.0,경주시립감포도서관,2025,1
51899.0,313251.0,경주시립감포도서관,2025,2
52297.0,313959.0,경주시립감포도서관,2025,3
52300.0,314742.0,경주시립감포도서관,2025,4
52305.0,315416.0,경주시립감포도서관,2025,5
52413.0,315897.0,경주시립감포도서관,2025,6
52836.0,316605.0,경주시립감포도서관,2025,7
57606.0,346364.0,경주시립단석도서관,2020,8
58424.0,346922.0,경주시립단석도서관,2020,9
58424.0,347485.0,경주시립단석도서관,2020,10
58424.0,348212.0,경주시립단석도서관,2020,11
58704.0,348638.0,경주시립단석도서관,2020,12
58715.0,349418.0,경주시립단석도서관,2021,1
58829.0,350103.0,경주시립단석도서관,2021,2
59005.0,350819.0,경주시립단석도서관,2021,3
59202.0,352096.0,경주시립단석도서관,2021,4
59208.0,352899.0,경주시립단석도서관,2021,5
59317.0,353860.0,경주시립단석도서관,2021,6
59455.0,355052.0,경주시립단석도서관,2021,7
59626.0,355884.0,경주시립단석도서관,2021,8
59694.0,357050.0,경주시립단석도서관,2021,9
59789.0,358000.0,경주시립단석도서관,2021,10
59987.0,358796.0,경주시립단석도서관,2021,11
60233.0,359790.0,경주시립단석도서관,2021,12
60399.0,360932.0,경주시립단석도서관,2022,1
60424.0,361557.0,경주시립단석도서관,2022,2
60424.0,361762.0,경주시립단석도서관,2022,3
60476.0,362986.0,경주시립단석도서관,2022,4
60661.0,363671.0,경주시립단석도서관,2022,5
60781.0,364293.0,경주시립단석도서관,2022,6
60824.0,365033.0,경주시립단석도서관,2022,7
41102.0,306227.0,경주시립단석도서관,2022,8
41438.0,306919.0,경주시립단석도서관,2022,9
41443.0,307728.0,경주시립단석도서관,2022,10
41453.0,308655.0,경주시립단석도서관,2022,11
41657.0,309548.0,경주시립단석도서관,2022,12
41676.0,310579.0,경주시립단석도서관,2023,1
41676.0,311558.0,경주시립단석도서관,2023,2
41990.0,312574.0,경주시립단석도서관,2023,3
41990.0,313198.0,경주시립단석도서관,2023,4
42333.0,314027.0,경주시립단석도서관,2023,5
42339.0,315116.0,경주시립단석도서관,2023,6
42634.0,316570.0,경주시립단석도서관,2023,7
42658.0,317879.0,경주시립단석도서관,2023,8
42880.0,319065.0,경주시립단석도서관,2023,9
42880.0,320119.0,경주시립단석도서관,2023,10
42891.0,321288.0,경주시립단석도서관,2023,11
43148.0,322381.0,경주시립단석도서관,2023,12
43148.0,323727.0,경주시립단석도서관,2024,1
43292.0,324751.0,경주시립단석도서관,2024,2
43586.0,326218.0,경주시립단석도서관,2024,3
43587.0,327192.0,경주시립단석도서관,2024,4
43791.0,328260.0,경주시립단석도서관,2024,5
43801.0,329568.0,경주시립단석도서관,2024,6
43913.0,330893.0,경주시립단석도서관,2024,7
44051.0,332209.0,경주시립단석도서관,2024,8
42356.0,324395.0,경주시립단석도서관,2024,9
42532.0,325754.0,경주시립단석도서관,2024,10
42549.0,327171.0,경주시립단석도서관,2024,11
42676.0,328797.0,경주시립단석도서관,2024,12
41438.0,326100.0,경주시립단석도서관,2025,1
41654.0,328002.0,경주시립단석도서관,2025,2
41654.0,329934.0,경주시립단석도서관,2025,3
41665.0,331579.0,경주시립단석도서관,2025,4
41729.0,332676.0,경주시립단석도서관,2025,5
42127.0,333884.0,경주시립단석도서관,2025,6
42127.0,335161.0,경주시립단석도서관,2025,7
235492.0,3886674.0,경주시립도서관,2020,7
235515.0,3895247.0,경주시립도서관,2020,8
236023.0,3919486.0,경주시립도서관,2020,9
236555.0,3939099.0,경주시립도서관,2020,10
236911.0,3960942.0,경주시립도서관,2020,11
238159.0,3973804.0,경주시립도서관,2020,12
239148.0,3997129.0,경주시립도서관,2021,1
242175.0,4018784.0,경주시립도서관,2021,2
242645.0,4039487.0,경주시립도서관,2021,3
244395.0,4067869.0,경주시립도서관,2021,4
245767.0,4088133.0,경주시립도서관,2021,5
246516.0,4108578.0,경주시립도서관,2021,6
247778.0,4135082.0,경주시립도서관,2021,7
248180.0,4154530.0,경주시립도서관,2021,8
249025.0,4178316.0,경주시립도서관,2021,9
250014.0,4198319.0,경주시립도서관,2021,10
250339.0,4217399.0,경주시립도서관,2021,11
251331.0,4237435.0,경주시립도서관,2021,12
252493.0,4267081.0,경주시립도서관,2022,1
252936.0,4287587.0,경주시립도서관,2022,2
255389.0,4311653.0,경주시립도서관,2022,3
255843.0,4334739.0,경주시립도서관,2022,4
257758.0,4356984.0,경주시립도서관,2022,5
258114.0,4379084.0,경주시립도서관,2022,6
259052.0,4404370.0,경주시립도서관,2022,7
202206.0,3925471.0,경주시립도서관,2022,8
202775.0,3945758.0,경주시립도서관,2022,9
203644.0,3967109.0,경주시립도서관,2022,10
203578.0,3980629.0,경주시립도서관,2022,11
204856.0,4002273.0,경주시립도서관,2022,12
205804.0,4026475.0,경주시립도서관,2023,1
200296.0,3819756.0,경주시립도서관,2023,2
202400.0,3842040.0,경주시립도서관,2023,3
203433.0,3857110.0,경주시립도서관,2023,4
204685.0,3870008.0,경주시립도서관,2023,5
205905.0,3891489.0,경주시립도서관,2023,6
207094.0,3918139.0,경주시립도서관,2023,7
205400.0,3925669.0,경주시립도서관,2023,8
206211.0,3948255.0,경주시립도서관,2023,9
206843.0,3967857.0,경주시립도서관,2023,10
207831.0,3990643.0,경주시립도서관,2023,11
209545.0,4014074.0,경주시립도서관,2023,12
200324.0,3788003.0,경주시립도서관,2024,1
201174.0,3807815.0,경주시립도서관,2024,2
203403.0,3835737.0,경주시립도서관,2024,3
203968.0,3857843.0,경주시립도서관,2024,4
205458.0,3880649.0,경주시립도서관,2024,5
205722.0,3904345.0,경주시립도서관,2024,6
207461.0,3929479.0,경주시립도서관,2024,7
208196.0,3955899.0,경주시립도서관,2024,8
209908.0,3978544.0,경주시립도서관,2024,9
210809.0,4000562.0,경주시립도서관,2024,10
211299.0,4024468.0,경주시립도서관,2024,11
212974.0,4027906.0,경주시립도서관,2024,12
213413.0,4055058.0,경주시립도서관,2025,1
201210.0,3806942.0,경주시립도서관,2025,2
202736.0,3833544.0,경주시립도서관,2025,3
203459.0,3858702.0,경주시립도서관,2025,4
205462.0,3883180.0,경주시립도서관,2025,5
206259.0,3905118.0,경주시립도서관,2025,6
207055.0,3929189.0,경주시립도서관,2025,7
74037.0,943571.0,경주시립송화도서관,2020,8
74232.0,951852.0,경주시립송화도서관,2020,9
74408.0,957598.0,경주시립송화도서관,2020,10
75130.0,964132.0,경주시립송화도서관,2020,11
75724.0,967976.0,경주시립송화도서관,2020,12
75743.0,974357.0,경주시립송화도서관,2021,1
76419.0,980092.0,경주시립송화도서관,2021,2
76809.0,985878.0,경주시립송화도서관,2021,3
76850.0,993806.0,경주시립송화도서관,2021,4
76896.0,1000007.0,경주시립송화도서관,2021,5
77558.0,1005929.0,경주시립송화도서관,2021,6
77574.0,1014282.0,경주시립송화도서관,2021,7
78241.0,1020363.0,경주시립송화도서관,2021,8
78300.0,1027975.0,경주시립송화도서관,2021,9
78315.0,1033808.0,경주시립송화도서관,2021,10
78349.0,1039496.0,경주시립송화도서관,2021,11
80229.0,1044834.0,경주시립송화도서관,2021,12
80237.0,1053441.0,경주시립송화도서관,2022,1
80406.0,1059180.0,경주시립송화도서관,2022,2
81238.0,1066308.0,경주시립송화도서관,2022,3
81239.0,1073058.0,경주시립송화도서관,2022,4
81301.0,1079325.0,경주시립송화도서관,2022,5
82264.0,1086051.0,경주시립송화도서관,2022,6
82328.0,1092842.0,경주시립송화도서관,2022,7
73361.0,966189.0,경주시립송화도서관,2022,8
73544.0,970608.0,경주시립송화도서관,2022,9
74384.0,975884.0,경주시립송화도서관,2022,10
74461.0,981073.0,경주시립송화도서관,2022,11
70086.0,959732.0,경주시립송화도서관,2022,12
70089.0,966046.0,경주시립송화도서관,2023,1
66347.0,941610.0,경주시립송화도서관,2023,2
66433.0,948052.0,경주시립송화도서관,2023,3
66822.0,956909.0,경주시립송화도서관,2023,4
67487.0,963769.0,경주시립송화도서관,2023,5
67981.0,969870.0,경주시립송화도서관,2023,6
68041.0,976724.0,경주시립송화도서관,2023,7
68347.0,983379.0,경주시립송화도서관,2023,8
68527.0,989363.0,경주시립송화도서관,2023,9
68799.0,993289.0,경주시립송화도서관,2023,10
69258.0,998591.0,경주시립송화도서관,2023,11
69545.0,1003697.0,경주시립송화도서관,2023,12
69546.0,1011595.0,경주시립송화도서관,2024,1
67359.0,985288.0,경주시립송화도서관,2024,2
68070.0,993244.0,경주시립송화도서관,2024,3
68153.0,998691.0,경주시립송화도서관,2024,4
67426.0,994844.0,경주시립송화도서관,2024,5
68309.0,1000973.0,경주시립송화도서관,2024,6
68275.0,999584.0,경주시립송화도서관,2024,7
69142.0,1002823.0,경주시립송화도서관,2024,8
69267.0,1008675.0,경주시립송화도서관,2024,9
69413.0,1012092.0,경주시립송화도서관,2024,10
69417.0,1012092.0,경주시립송화도서관,2024,11
69418.0,1012093.0,경주시립송화도서관,2024,12
46058.0,564474.0,경주시립송화도서관,2025,1
46058.0,564474.0,경주시립송화도서관,2025,2
46058.0,564474.0,경주시립송화도서관,2025,3
46058.0,564475.0,경주시립송화도서관,2025,4
46995.0,568209.0,경주시립송화도서관,2025,5
47046.0,575305.0,경주시립송화도서관,2025,6
47205.0,582489.0,경주시립송화도서관,2025,7
39685.0,394555.0,경주시립중앙도서관,2020,8
39947.0,396205.0,경주시립중앙도서관,2020,9
39949.0,397600.0,경주시립중앙도서관,2020,10
40020.0,399068.0,경주시립중앙도서관,2020,11
40240.0,400100.0,경주시립중앙도서관,2020,12
40240.0,401939.0,경주시립중앙도서관,2021,1
40620.0,403801.0,경주시립중앙도서관,2021,2
40623.0,405439.0,경주시립중앙도서관,2021,3
40639.0,407389.0,경주시립중앙도서관,2021,4
40838.0,408816.0,경주시립중앙도서관,2021,5
40878.0,410116.0,경주시립중앙도서관,2021,6
41129.0,411355.0,경주시립중앙도서관,2021,7
41139.0,412534.0,경주시립중앙도서관,2021,8
41140.0,414198.0,경주시립중앙도서관,2021,9
41592.0,415928.0,경주시립중앙도서관,2021,10
41611.0,417330.0,경주시립중앙도서관,2021,11
41631.0,418676.0,경주시립중앙도서관,2021,12
41857.0,420586.0,경주시립중앙도서관,2022,1
42205.0,421781.0,경주시립중앙도서관,2022,2
42207.0,423435.0,경주시립중앙도서관,2022,3
42214.0,424548.0,경주시립중앙도서관,2022,4
42252.0,425752.0,경주시립중앙도서관,2022,5
42652.0,427289.0,경주시립중앙도서관,2022,6
43091.0,428834.0,경주시립중앙도서관,2022,7
29952.0,313106.0,경주시립중앙도서관,2022,8
29952.0,314344.0,경주시립중앙도서관,2022,9
29952.0,315431.0,경주시립중앙도서관,2022,10
29956.0,316665.0,경주시립중앙도서관,2022,11
30109.0,317925.0,경주시립중앙도서관,2022,12
29294.0,303930.0,경주시립중앙도서관,2023,1
27915.0,279227.0,경주시립중앙도서관,2023,2
28077.0,280440.0,경주시립중앙도서관,2023,3
28185.0,281477.0,경주시립중앙도서관,2023,4
28237.0,282638.0,경주시립중앙도서관,2023,5
28265.0,283685.0,경주시립중앙도서관,2023,6
28267.0,284683.0,경주시립중앙도서관,2023,7
28479.0,285642.0,경주시립중앙도서관,2023,8
28607.0,286677.0,경주시립중앙도서관,2023,9
28634.0,287548.0,경주시립중앙도서관,2023,10
28629.0,288467.0,경주시립중앙도서관,2023,11
28888.0,289686.0,경주시립중앙도서관,2023,12
26799.0,272271.0,경주시립중앙도서관,2024,1
27464.0,273314.0,경주시립중앙도서관,2024,2
27466.0,274772.0,경주시립중앙도서관,2024,3
27708.0,275819.0,경주시립중앙도서관,2024,4
27711.0,276725.0,경주시립중앙도서관,2024,5
27731.0,277691.0,경주시립중앙도서관,2024,6
27731.0,278660.0,경주시립중앙도서관,2024,7
28085.0,279857.0,경주시립중앙도서관,2024,8
28086.0,281076.0,경주시립중앙도서관,2024,9
28293.0,282195.0,경주시립중앙도서관,2024,10
28292.0,283677.0,경주시립중앙도서관,2024,11
28394.0,284981.0,경주시립중앙도서관,2024,12
26251.0,256334.0,경주시립중앙도서관,2025,1
26251.0,257955.0,경주시립중앙도서관,2025,2
26624.0,259410.0,경주시립중앙도서관,2025,3
26834.0,261171.0,경주시립중앙도서관,2025,4
26834.0,262577.0,경주시립중앙도서관,2025,5
26834.0,263486.0,경주시립중앙도서관,2025,6
27096.0,265085.0,경주시립중앙도서관,2025,7
41404.0,350711.0,경주시립칠평도서관,2020,8
42175.0,352948.0,경주시립칠평도서관,2020,9
42203.0,355061.0,경주시립칠평도서관,2020,10
42203.0,357520.0,경주시립칠평도서관,2020,11
42885.0,359230.0,경주시립칠평도서관,2020,12
42886.0,361873.0,경주시립칠평도서관,2021,1
43452.0,364037.0,경주시립칠평도서관,2021,2
43844.0,366238.0,경주시립칠평도서관,2021,3
43871.0,369778.0,경주시립칠평도서관,2021,4
43871.0,372410.0,경주시립칠평도서관,2021,5
44665.0,374995.0,경주시립칠평도서관,2021,6
44728.0,378413.0,경주시립칠평도서관,2021,7
44772.0,381392.0,경주시립칠평도서관,2021,8
45281.0,384633.0,경주시립칠평도서관,2021,9
45276.0,387092.0,경주시립칠평도서관,2021,10
45341.0,389727.0,경주시립칠평도서관,2021,11
45751.0,392065.0,경주시립칠평도서관,2021,12
45860.0,394826.0,경주시립칠평도서관,2022,1
45918.0,397640.0,경주시립칠평도서관,2022,2
46733.0,400229.0,경주시립칠평도서관,2022,3
46801.0,403610.0,경주시립칠평도서관,2022,4
47681.0,406450.0,경주시립칠평도서관,2022,5
47741.0,408993.0,경주시립칠평도서관,2022,6
47808.0,411815.0,경주시립칠평도서관,2022,7
39118.0,354039.0,경주시립칠평도서관,2022,8
39118.0,354701.0,경주시립칠평도서관,2022,9
39179.0,355521.0,경주시립칠평도서관,2022,10
39648.0,357927.0,경주시립칠평도서관,2022,11
39743.0,360449.0,경주시립칠평도서관,2022,12
39883.0,363122.0,경주시립칠평도서관,2023,1
38462.0,352356.0,경주시립칠평도서관,2023,2
39107.0,355160.0,경주시립칠평도서관,2023,3
39148.0,357190.0,경주시립칠평도서관,2023,4
39160.0,357202.0,경주시립칠평도서관,2023,5
39727.0,359722.0,경주시립칠평도서관,2023,6
39829.0,362795.0,경주시립칠평도서관,2023,7
39890.0,365689.0,경주시립칠평도서관,2023,8
39963.0,368238.0,경주시립칠평도서관,2023,9
40411.0,370648.0,경주시립칠평도서관,2023,10
40795.0,373137.0,경주시립칠평도서관,2023,11
40886.0,375986.0,경주시립칠평도서관,2023,12
40441.0,378738.0,경주시립칠평도서관,2024,1
40492.0,380873.0,경주시립칠평도서관,2024,2
41079.0,384449.0,경주시립칠평도서관,2024,3
41079.0,388344.0,경주시립칠평도서관,2024,4
41136.0,388686.0,경주시립칠평도서관,2024,5
41177.0,391452.0,경주시립칠평도서관,2024,6
41744.0,394386.0,경주시립칠평도서관,2024,7
41821.0,397939.0,경주시립칠평도서관,2024,8
41822.0,400586.0,경주시립칠평도서관,2024,9
42346.0,403315.0,경주시립칠평도서관,2024,10
42358.0,406061.0,경주시립칠평도서관,2024,11
42835.0,408369.0,경주시립칠평도서관,2024,12
42585.0,409543.0,경주시립칠평도서관,2025,1
42629.0,412559.0,경주시립칠평도서관,2025,2
43139.0,415743.0,경주시립칠평도서관,2025,3
43188.0,419110.0,경주시립칠평도서관,2025,4
43258.0,421826.0,경주시립칠평도서관,2025,5
43308.0,424153.0,경주시립칠평도서관,2025,6
43787.0,426781.0,경주시립칠평도서관,2025,7
39685.0,393951.0,경주중앙도서관,2020,7
19304.0,109138.0,고대웃음꽃 작은도서관,2019,10
19304.0,109879.0,고대웃음꽃 작은도서관,2019,11
19445.0,110814.0,고대웃음꽃 작은도서관,2019,12
19445.0,111773.0,고대웃음꽃 작은도서관,2020,1
19445.0,112189.0,고대웃음꽃 작은도서관,2020,2
19445.0,112189.0,고대웃음꽃 작은도서관,2020,3
19660.0,112211.0,고대웃음꽃 작은도서관,2020,4
19814.0,112619.0,고대웃음꽃 작은도서관,2020,5
19976.0,113228.0,고대웃음꽃 작은도서관,2020,6
19976.0,113866.0,고대웃음꽃 작은도서관,2020,7
19976.0,114188.0,고대웃음꽃 작은도서관,2020,8
19976.0,114536.0,고대웃음꽃 작은도서관,2020,9
20131.0,115279.0,고대웃음꽃 작은도서관,2020,10
20136.0,115891.0,고대웃음꽃 작은도서관,2020,11
20246.0,116555.0,고대웃음꽃 작은도서관,2020,12
20301.0,117186.0,고대웃음꽃 작은도서관,2021,1
20301.0,117738.0,고대웃음꽃 작은도서관,2021,2
20385.0,118137.0,고대웃음꽃 작은도서관,2021,3
20573.0,118521.0,고대웃음꽃 작은도서관,2021,4
20573.0,118884.0,고대웃음꽃 작은도서관,2021,5
20923.0,119319.0,고대웃음꽃 작은도서관,2021,6
20924.0,119959.0,고대웃음꽃 작은도서관,2021,7
20924.0,120568.0,고대웃음꽃 작은도서관,2021,8
21040.0,121262.0,고대웃음꽃 작은도서관,2021,9
20957.0,121400.0,고대웃음꽃 작은도서관,2021,10
20957.0,122098.0,고대웃음꽃 작은도서관,2021,11
21120.0,122652.0,고대웃음꽃 작은도서관,2021,12
21154.0,123375.0,고대웃음꽃 작은도서관,2022,1
21154.0,123889.0,고대웃음꽃 작은도서관,2022,2
21279.0,124367.0,고대웃음꽃 작은도서관,2022,3
21279.0,124761.0,고대웃음꽃 작은도서관,2022,4
21663.0,125076.0,고대웃음꽃 작은도서관,2022,5
21774.0,125543.0,고대웃음꽃 작은도서관,2022,6
21775.0,125995.0,고대웃음꽃 작은도서관,2022,7
20061.0,115186.0,고대웃음꽃 작은도서관,2022,8
20178.0,115689.0,고대웃음꽃 작은도서관,2022,9
20178.0,116303.0,고대웃음꽃 작은도서관,2022,10
